learner_id,signup_date,state,age,exam_category,tier,monthly_spend_inr,months_subscribed,spend_to_date_inr,days_to_renewal,lessons_total,lessons_last_30d,mock_tests_total,mock_tests_last_30d,doubt_sessions,live_classes,days_active,days_since_last_login,avg_session_min,total_time_hrs,streak_days,login_freq_per_week,notes_saved,videos_rewatched,funnel_stage,churned,churn_risk_score,ltv_inr,cluster,segment,pca1,pca2,churn_probability,action_priority,action_label,action_reason,action_type,action_rev_upside
UA204263,2025-11-01,AP,20,JEE,Plus,1562,15,23430,335.0,1,8,9,1,4,8,30,3,45.9,0.8,2,1,10,0,Subscribed,0,18,23430.0,2,🧠 Serious Aspirants,0.4055382707938158,-0.4435930557014247,0.421,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA204264,2025-04-23,Rajasthan,17,UPSC,Plus,1562,4,6248,-190.0,2,13,7,2,4,9,34,8,50.9,1.7,6,5,18,4,Subscribed,0,5,6248.0,1,🚀 High Intent,3.390875113100594,-0.9868106304078031,0.139,🚀 UPGRADE,Show Iconic upgrade offer with social proof,High engagement Plus user — ready for premium,upsell,834.0
UA204265,2025-07-05,Maharashtra,18,NEET,Plus,1562,13,20306,164.0,1,11,4,3,3,7,22,0,45.5,0.8,5,3,17,1,Subscribed,0,5,20306.0,2,🧠 Serious Aspirants,0.5861363651044915,-0.4181963455417876,0.263,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA204266,2024-12-24,UP,23,Banking,Free,0,0,0,,1,0,2,0,3,2,13,0,23.8,0.4,5,2,10,2,First Lesson,0,0,0.0,3,😴 Casual Browsers,-1.9814792936710424,-0.3122489258314602,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204267,2025-02-01,WB,20,UPSC,Free,0,0,0,,2,0,4,0,3,5,29,1,40.4,1.3,8,5,10,3,Signed Up,0,0,0.0,1,🚀 High Intent,1.3339939222174049,-1.5023093568463877,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204268,2026-02-19,Maharashtra,17,JEE,Plus,1562,18,28116,523.0,1,14,6,3,2,8,33,13,45.2,0.8,2,3,12,1,Subscribed,0,8,28116.0,2,🧠 Serious Aspirants,0.5445915120361748,0.1786223604304573,0.253,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA204269,2024-05-07,Gujarat,23,JEE,Iconic,2396,8,19168,-400.0,1,16,2,3,3,13,25,1,36.4,0.6,5,3,10,1,Subscribed,0,5,19168.0,3,😴 Casual Browsers,-0.5790095258127586,-0.407238393416037,0.212,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA204270,2025-03-07,UP,20,JEE,Free,0,0,0,,1,0,7,0,1,6,35,1,41.3,0.7,6,3,11,1,Signed Up,0,0,0.0,2,🧠 Serious Aspirants,0.9632871672393656,-0.4405986433839307,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204271,2025-09-04,Gujarat,17,UPSC,Free,0,0,0,,1,0,3,0,4,8,40,14,53.2,0.9,3,7,21,3,3+ Lessons,0,0,0.0,2,🧠 Serious Aspirants,3.252793487344148,0.5625340208572325,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204272,2026-01-09,Bihar,25,JEE,Free,0,0,0,,4,0,7,0,3,7,28,3,42.9,2.9,0,3,17,2,Subscription Page Visited,0,0,0.0,1,🚀 High Intent,1.170275254483411,-4.203116886555117,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204273,2025-09-01,Rajasthan,24,SSC,Plus,1562,6,9372,-5.0,1,6,7,1,2,5,17,4,15.9,0.3,1,3,8,2,Subscribed,0,19,9372.0,3,😴 Casual Browsers,-2.1547734373073526,-0.1148805294022281,0.442,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA204274,2025-08-09,Bihar,17,CAT,Plus,1562,18,28116,322.0,1,6,3,1,6,11,18,1,20.5,0.3,4,3,17,5,Subscribed,0,15,15620.0,2,🧠 Serious Aspirants,-0.0023506609000624,0.1819845497902447,0.462,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA204275,2025-01-08,MP,17,NEET,Free,0,0,0,,1,0,6,0,1,11,17,27,36.5,0.6,4,8,16,3,Signed Up,0,0,0.0,0,⚠️ At-Risk,0.614177588317352,1.2382355997869476,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204276,2024-04-22,Karnataka,18,UPSC,Plus,1562,19,29678,-99.0,1,12,12,2,5,10,40,0,59.7,1.0,3,3,19,3,Subscribed,0,5,29678.0,2,🧠 Serious Aspirants,4.104616616365675,-0.1831447828864599,0.291,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA204277,2024-06-03,Karnataka,21,NEET,Free,0,0,0,,1,0,7,0,10,8,23,31,29.7,0.5,3,2,17,6,Mock Test Taken,0,0,0.0,2,🧠 Serious Aspirants,1.7743428102220726,1.8553650157287305,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204278,2025-10-18,Bihar,22,CAT,Plus,1562,18,28116,439.0,1,6,6,3,4,8,17,2,46.0,0.8,5,3,12,2,Subscribed,0,12,12496.0,2,🧠 Serious Aspirants,0.3273815429363715,-0.2038761381499907,0.363,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA204279,2024-12-22,Maharashtra,18,SSC,Free,0,0,0,,1,0,8,0,3,2,9,49,29.4,0.5,5,3,7,2,Mock Test Taken,0,0,0.0,0,⚠️ At-Risk,-1.357170354830986,2.188431580675395,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204280,2024-12-06,Maharashtra,19,NEET,Plus,1562,7,10934,-221.0,2,8,6,3,3,7,24,7,43.5,1.4,3,4,11,3,Subscribed,0,6,10934.0,1,🚀 High Intent,0.6274857065615179,-1.2021399777876114,0.363,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA204281,2025-04-08,Gujarat,20,JEE,Iconic,2396,8,19168,-102.0,1,9,7,2,6,12,25,15,35.7,0.6,7,3,14,3,Subscribed,0,5,19168.0,2,🧠 Serious Aspirants,1.5175580263739237,0.6221214483979566,0.325,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,718.8
UA204282,2025-11-18,TN,26,UPSC,Plus,1562,15,23430,349.0,2,10,3,2,5,9,32,2,49.3,1.6,5,0,23,1,Subscribed,0,5,23430.0,1,🚀 High Intent,1.9373258163764169,-1.6595860390149402,0.415,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA204283,2025-08-24,Bihar,23,Banking,Free,0,0,0,,2,0,1,0,3,7,29,18,32.5,1.1,4,0,6,2,First Lesson,0,0,0.0,3,😴 Casual Browsers,-1.282444572215919,-0.8373201517845899,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204284,2025-04-16,TN,22,JEE,Free,0,0,0,,1,0,8,0,6,7,33,5,55.4,0.9,6,3,11,1,Mock Test Taken,0,0,0.0,2,🧠 Serious Aspirants,2.3329521541284666,-0.1828075410558983,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204285,2024-09-02,UP,25,NEET,Free,0,0,0,,1,0,3,0,4,4,17,21,38.4,0.6,5,0,9,3,Mock Test Taken,0,0,0.0,3,😴 Casual Browsers,-0.990912245737184,0.8324898645775461,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204286,2025-09-05,Maharashtra,21,NEET,Free,0,0,0,,1,0,4,0,2,11,23,2,34.7,0.6,3,3,13,1,First Lesson,0,0,0.0,3,😴 Casual Browsers,-0.6619095561160673,-0.3444839760562733,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204287,2024-09-29,Maharashtra,19,SSC,Plus,1562,16,24992,-37.0,1,8,3,1,2,6,14,7,27.2,0.5,3,2,8,2,Subscribed,1,49,9138.0,3,😴 Casual Browsers,-2.258901813595469,0.0096871183358378,0.754,🔴 CRITICAL,Send personalised 20% discount NOW,Renewal at serious risk — price incentive + educator message,churn_prevention,1562.0
UA204288,2025-08-31,Bihar,17,NEET,Plus,1562,8,12496,88.0,1,10,5,1,4,4,26,7,40.6,0.7,5,4,11,2,Subscribed,0,8,12496.0,2,🧠 Serious Aspirants,0.6391096227041729,0.0453868614537155,0.247,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA204289,2024-12-18,AP,21,SSC,Free,0,0,0,,1,0,2,0,2,5,12,5,24.3,0.4,4,2,11,0,First Lesson,0,0,0.0,3,😴 Casual Browsers,-2.540536042438638,-0.2997872766154333,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204290,2024-06-04,TN,20,JEE,Free,0,0,0,,1,0,4,0,4,7,23,18,34.6,0.6,6,4,17,4,Mock Test Taken,0,0,0.0,2,🧠 Serious Aspirants,1.0932886010347629,0.8905077378574754,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204291,2024-06-16,Bihar,18,SSC,Free,0,0,0,,1,0,2,0,0,4,20,18,23.5,0.4,2,2,7,3,Signed Up,0,0,0.0,3,😴 Casual Browsers,-2.5109544217889628,0.6434205046094591,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204292,2025-07-07,Maharashtra,17,JEE,Iconic,2396,14,33544,219.0,1,6,8,1,1,8,18,4,38.4,0.6,5,2,11,1,Subscribed,0,10,33544.0,3,😴 Casual Browsers,-0.5290249395043329,-0.2637895034023422,0.457,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,718.8
UA204293,2024-03-28,Gujarat,20,NEET,Free,0,0,0,,1,0,7,0,7,7,36,11,46.4,0.8,5,2,14,1,3+ Lessons,0,0,0.0,2,🧠 Serious Aspirants,2.173822730206639,0.1478000865581233,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204294,2025-05-13,Karnataka,20,SSC,Free,0,0,0,,1,0,4,0,3,4,18,26,18.5,0.3,4,2,5,0,3+ Lessons,0,0,0.0,3,😴 Casual Browsers,-2.555558255580077,0.7486498091733165,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204295,2025-03-09,Maharashtra,19,SSC,Plus,1562,9,14058,-104.0,1,7,5,0,4,3,8,13,26.2,0.4,4,2,11,2,Subscribed,0,20,14058.0,3,😴 Casual Browsers,-1.7178188765229196,0.3803064165671425,0.496,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA204296,2025-08-18,Maharashtra,22,JEE,Iconic,2396,3,7188,-86.0,1,11,7,4,1,5,29,31,30.5,0.5,6,3,20,3,Subscribed,0,17,7188.0,0,⚠️ At-Risk,1.287369029029381,1.4037554390182336,0.346,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,718.8
UA204297,2024-10-05,Gujarat,17,Banking,Free,0,0,0,,2,0,3,0,2,3,18,5,13.6,0.5,7,0,6,1,3+ Lessons,0,0,0.0,3,😴 Casual Browsers,-2.526151824556645,-1.5719765953981029,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204298,2025-08-20,Rajasthan,22,Banking,Free,0,0,0,,2,0,5,0,1,4,19,8,39.6,1.3,3,4,8,0,First Lesson,0,0,0.0,3,😴 Casual Browsers,-1.1166457217512007,-1.535663991911423,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204299,2024-08-16,WB,21,SSC,Free,0,0,0,,2,0,5,0,1,1,14,10,30.8,1.0,5,4,9,0,First Lesson,0,0,0.0,3,😴 Casual Browsers,-1.4790118321242922,-1.4017864679510723,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204300,2025-11-14,Rajasthan,22,UPSC,Free,0,0,0,,1,0,8,0,3,9,24,14,32.8,0.5,5,3,16,6,Mock Test Taken,0,0,0.0,2,🧠 Serious Aspirants,1.3987524543613756,0.8974362459228665,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204301,2025-07-15,MP,17,Banking,Free,0,0,0,,1,0,8,0,4,3,24,21,24.4,0.4,1,4,10,3,First Lesson,0,0,0.0,3,😴 Casual Browsers,-0.3330000680371762,0.8961964863871292,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204302,2024-10-29,Gujarat,24,Banking,Free,0,0,0,,1,0,6,0,2,8,16,3,40.2,0.7,4,3,12,0,Signed Up,0,0,0.0,3,😴 Casual Browsers,-0.7641635597166169,-0.4057929574829486,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204303,2025-04-15,UP,18,SSC,Free,0,0,0,,2,0,3,0,1,6,15,5,6.7,0.2,8,1,12,0,3+ Lessons,0,0,0.0,3,😴 Casual Browsers,-2.464057643222389,-1.6365679901576815,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204304,2026-01-21,Maharashtra,20,UPSC,Free,0,0,0,,1,0,7,0,5,10,31,7,52.3,0.9,2,2,15,2,3+ Lessons,0,0,0.0,2,🧠 Serious Aspirants,1.615661092813183,0.0341376903322463,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204305,2024-11-08,Bihar,23,SSC,Free,0,0,0,,1,0,2,0,2,6,18,10,35.6,0.6,3,3,12,1,First Lesson,0,0,0.0,3,😴 Casual Browsers,-1.343183416429776,0.05975192813161,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204306,2025-11-19,Gujarat,24,UPSC,Iconic,2396,17,40732,391.0,1,15,6,2,4,7,32,20,45.4,0.8,4,6,16,1,Subscribed,0,5,40732.0,2,🧠 Serious Aspirants,1.9106728103700608,0.6267292747739156,0.17,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA204307,2025-07-17,UP,22,UPSC,Free,0,0,0,,1,0,5,0,4,7,32,11,51.9,0.9,3,4,19,1,Subscription Page Visited,0,0,0.0,2,🧠 Serious Aspirants,1.931330900173016,0.1506319003493317,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204308,2024-04-21,Karnataka,20,NEET,Plus,1562,10,15620,-400.0,1,8,6,3,5,9,29,19,33.3,0.6,1,2,20,3,Subscribed,0,6,15620.0,2,🧠 Serious Aspirants,1.0145258140373614,0.8209378649055006,0.376,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA204309,2025-04-16,Rajasthan,21,Banking,Plus,1562,6,9372,-119.0,2,10,2,1,1,4,22,4,32.7,1.1,4,3,9,0,Subscribed,0,13,9372.0,3,😴 Casual Browsers,-1.5173971413783622,-1.744603701013262,0.327,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA204310,2025-05-22,Maharashtra,17,JEE,Plus,1562,20,31240,329.0,1,11,4,2,2,4,22,38,28.3,0.5,5,2,18,3,Subscribed,0,31,31240.0,0,⚠️ At-Risk,-0.0488913312291145,1.757447648317142,0.48,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA204311,2025-07-02,Bihar,17,CAT,Free,0,0,0,,1,0,2,0,4,3,23,5,18.0,0.3,6,3,9,3,3+ Lessons,0,0,0.0,3,😴 Casual Browsers,-1.030829578945171,0.0706815450582142,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204312,2025-06-27,Bihar,20,JEE,Free,0,0,0,,1,0,8,0,2,6,20,4,49.4,0.8,2,5,10,3,First Lesson,0,0,0.0,2,🧠 Serious Aspirants,0.4862401570175297,-0.0141123030718769,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204313,2025-11-12,WB,24,JEE,Free,0,0,0,,1,0,3,0,5,5,29,12,50.1,0.8,3,8,12,4,First Lesson,0,0,0.0,2,🧠 Serious Aspirants,1.8826537237583647,0.5711088833945752,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204314,2024-08-05,Maharashtra,25,JEE,Free,0,0,0,,1,0,8,0,4,4,37,0,33.8,0.6,4,6,18,0,Mock Test Taken,0,0,0.0,2,🧠 Serious Aspirants,2.0516304057824994,-0.4833432462223775,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204315,2025-06-17,Bihar,21,SSC,Free,0,0,0,,3,0,3,0,1,3,22,7,16.0,0.8,2,1,10,0,First Lesson,0,0,0.0,1,🚀 High Intent,-2.4654342393984403,-2.933155138035489,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204316,2025-04-13,Rajasthan,23,UPSC,Iconic,2396,12,28752,61.0,1,10,7,0,6,6,23,10,31.0,0.5,5,1,15,1,Subscribed,0,5,28752.0,2,🧠 Serious Aspirants,0.3663006301190193,0.1242646193147793,0.24,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA204317,2025-10-25,Maharashtra,24,UPSC,Free,0,0,0,,1,0,6,0,5,10,39,1,40.4,0.7,5,3,20,2,Signed Up,0,0,0.0,2,🧠 Serious Aspirants,2.5947394677570554,-0.2224309744928277,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204318,2025-05-07,Bihar,17,Banking,Plus,1562,16,24992,183.0,1,3,4,1,3,6,21,9,24.2,0.4,3,1,10,2,Subscribed,1,52,8122.0,3,😴 Casual Browsers,-1.557390085994034,0.1207103697022832,0.767,🔴 CRITICAL,Send personalised 20% discount NOW,Renewal at serious risk — price incentive + educator message,churn_prevention,1562.0
UA204319,2024-05-29,Maharashtra,24,SSC,Free,0,0,0,,1,0,5,0,2,3,19,1,33.0,0.6,6,2,10,4,Subscription Page Visited,0,0,0.0,3,😴 Casual Browsers,-0.4294529041311402,-0.0571354686333905,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204320,2025-03-27,MP,21,Banking,Free,0,0,0,,2,0,5,0,5,3,23,2,22.9,0.8,3,2,7,1,Signed Up,0,0,0.0,3,😴 Casual Browsers,-1.2162396862430198,-1.680117223795658,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204321,2025-12-12,Bihar,23,SSC,Plus,1562,7,10934,130.0,1,3,3,3,1,6,13,17,23.5,0.4,3,1,13,0,Subscribed,0,19,10934.0,3,😴 Casual Browsers,-2.606098456968392,0.2984745012033232,0.52,🟠 HIGH RISK,Send re-engagement push notification,Drop in session activity — remind them of progress made,churn_prevention,1093.3999999999999
UA204322,2025-05-25,Gujarat,17,NEET,Plus,1562,19,29678,306.0,1,13,3,0,9,6,25,10,39.7,0.7,3,1,14,2,Subscribed,0,16,18744.0,2,🧠 Serious Aspirants,0.5850672452485549,0.2469570761535471,0.25,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA204323,2024-05-14,MP,24,NEET,Free,0,0,0,,1,0,5,0,1,10,18,5,23.0,0.4,5,5,13,3,Signed Up,0,0,0.0,3,😴 Casual Browsers,-0.6563368752687148,0.0832047782762051,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204324,2025-09-04,Rajasthan,19,JEE,Free,0,0,0,,1,0,10,0,6,8,27,14,41.8,0.7,2,3,9,3,3+ Lessons,0,0,0.0,2,🧠 Serious Aspirants,1.1173987346774816,0.5250424598183776,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204325,2025-11-19,MP,22,JEE,Free,0,0,0,,1,0,7,0,7,10,29,16,40.7,0.7,3,3,11,0,Subscription Page Visited,0,0,0.0,2,🧠 Serious Aspirants,0.822589203772079,0.2955466873572456,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA204326,2025-07-01,WB,18,UPSC,Free,0,0,0,,1,0,9,0,4,8,26,4,51.3,0.9,4,3,13,0,First Lesson,0,0,0.0,2,🧠 Serious Aspirants,1.2431928457371686,-0.3485729294007204,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204327,2025-04-27,MP,22,UPSC,Plus,1562,14,21868,134.0,1,14,10,2,3,11,23,2,31.0,0.5,9,5,16,1,Subscribed,0,5,21868.0,2,🧠 Serious Aspirants,1.574781289882386,-0.2589487736574207,0.128,🚀 UPGRADE,Show Iconic upgrade offer with social proof,High engagement Plus user — ready for premium,upsell,834.0
UA204328,2025-05-22,UP,19,Banking,Free,0,0,0,,2,0,3,0,2,7,15,12,23.6,0.8,4,4,9,3,First Lesson,0,0,0.0,3,😴 Casual Browsers,-1.5093487433075945,-0.9330189692469172,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204329,2024-08-20,Rajasthan,18,UPSC,Free,0,0,0,,1,0,9,0,6,11,32,3,39.0,0.7,5,5,11,2,First Lesson,0,0,0.0,2,🧠 Serious Aspirants,1.973422922432128,-0.1185519317382023,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204330,2025-02-08,UP,24,SSC,Plus,1562,17,26554,127.0,1,5,5,1,3,8,13,8,25.7,0.4,2,5,5,2,Subscribed,0,30,12496.0,3,😴 Casual Browsers,-1.9841926613831824,0.0964365916808816,0.583,🟠 HIGH RISK,Send re-engagement push notification,Drop in session activity — remind them of progress made,churn_prevention,1093.3999999999999
UA204331,2025-06-07,Bihar,23,CAT,Free,0,0,0,,1,0,5,0,3,7,18,20,21.1,0.4,5,2,8,1,Signed Up,0,0,0.0,3,😴 Casual Browsers,-1.7025189421051654,0.578906033579332,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204332,2025-01-26,Karnataka,21,NEET,Free,0,0,0,,1,0,5,0,7,11,23,7,38.6,0.6,4,4,14,1,Signed Up,0,0,0.0,2,🧠 Serious Aspirants,0.784207462251736,-0.0048099901868164,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA204333,2024-07-11,AP,23,NEET,Free,0,0,0,,2,0,7,0,3,12,16,0,17.9,0.6,5,5,9,1,Signed Up,0,0,0.0,3,😴 Casual Browsers,-1.0424974239906324,-1.7349979466441343,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
